2017-102,21,female,exit_quest,"('know_conditons', 'if the person could provide correct details of the thing')","('difficult', 'no. But the questions and options are a bit vague\xc2\xa0')","('anything_else', 'none\xc2\xa0')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '79980')",
10021,27,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '29716')",,,,
10021,27,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '72352')",
10021,27,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '155059')",
10021,27,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2439')",,,,
10021,27,male,high,"('answers_reported', '')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'yes')","('firefighter_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '147159')"
10021,27,male,low,"('answers_reported', '')","('coffee_classmate_A_chosen', 'yes')","('coffee_classmate_B_chosen', 'yes')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '68983')"
10021,27,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '41378')",
10021,27,male,high,"('answers_reported', '')","('operative_A_chosen', 'yes')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '104569')"
10021,27,male,low,"('answers_reported', '')","('pic_cousin_A_chosen', 'yes')","('pic_cousin_B_chosen', 'no')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '63981')"
10021,27,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '97118')",
10021,27,male,high,"('answers_reported', '')","('fbi_investigator_A_chosen', 'no')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '88642')"
10021,27,male,low,"('answers_reported', '')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '50398')"
10021,27,male,high,"('answers_reported', '')","('inspector_A_chosen', 'yes')","('inspector_B_chosen', 'yes')","('inspector_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '94180')"
10021,27,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '79702')",
10021,27,male,low,"('answers_reported', '')","('la_friend_A_chosen', 'yes')","('la_friend_B_chosen', 'yes')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '46884')"
10021,27,male,high,"('answers_reported', '')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'yes')","('terrorism_advisor_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '94525')"
10021,27,male,low,"('answers_reported', '')","('yoga_coworker_A_chosen', 'yes')","('yoga_coworker_B_chosen', 'yes')","('yoga_coworker_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38143')"
10021,27,male,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '93564')",
10021,27,male,exit_quest,"('know_conditons', 'When their statement is true or partially true.')","('difficult', 'Some questions seemed more difficult than others because specific contexts and their hypothetical consequences carry different weights and implications. \xc2\xa0')","('anything_else', 'N/A')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '274808')",
